	ERR048962	ERR048970	ERR048972	ERR048961	ERR048967	ERR048969	ERR048974	ERR048964	ERR048963	ERR048971	ERR048973	ERR048965
WBGene00224593	157	168	427	590	101	157	1980	1	169	129	230	48
WBGene00224594	173	201	449	297	84	106	3341	2	651	482	853	3
WBGene00224595	53	41	95	29	36	50	72	8	6	5	10	40
WBGene00224596	17	19	52	164	40	59	445	2	23	22	50	15
WBGene00224597	320	295	831	795	492	833	2720	567	233	198	337	229
WBGene00224598	559	470	1289	1013	413	788	1709	66	273	193	339	476
WBGene00224599	739	656	1857	1071	764	1465	4697	101	328	266	440	469
WBGene00224600	4	3	16	155	12	15	161	43	7	6	13	2
WBGene00224601	44	41	114	138	32	74	523	67	25	11	39	16
WBGene00224602	460	361	1182	836	285	622	1940	0	230	178	310	226
WBGene00224603	2	0	5	6	12	14	48	18	0	0	1	7
WBGene00224604	348	268	763	4550	368	766	51836	27	5467	3907	6799	341
WBGene00224605	94	92	217	221	64	105	662	0	55	50	86	47
WBGene00224606	1109	916	2684	881	216	455	1067	2	303	226	369	626
WBGene00224607	580	479	1349	1394	378	686	2044	11	342	282	464	280
WBGene00224608	662	555	1611	387	122	215	856	72	73	59	103	283
WBGene00224609	53	53	141	265	87	137	728	43	64	32	73	39
WBGene00224610	813	766	2157	507	300	570	1223	114	194	144	234	297
WBGene00224611	1133	926	2505	6870	1890	3825	15120	27	1900	1439	2468	1335
WBGene00224612	246	186	617	525	339	608	1170	131	118	80	128	166
WBGene00224613	303	238	683	640	133	253	181	0	69	61	89	2
WBGene00224614	211	172	414	825	405	666	1870	443	206	134	246	270
WBGene00224615	361	320	868	359	170	322	1618	27	155	120	183	104
WBGene00224616	6	4	11	35	5	8	63	4	5	3	6	1
WBGene00224617	1	0	1	3513	0	3	1	16	1	0	1	6
WBGene00224618	125	76	257	640	38	91	5418	61	595	460	753	85
WBGene00224619	672	563	1553	329	300	615	2332	147	372	271	485	175
WBGene00224620	42	36	112	45	29	46	317	154	70	57	94	20
WBGene00224621	2542	2148	5962	1946	555	1057	9403	0	974	726	1274	704
WBGene00224622	375	300	874	1502	283	496	2476	25	220	175	302	226
WBGene00224623	740	670	1800	911	597	1128	2269	73	228	187	378	625
WBGene00224624	32	24	54	93	52	74	1488	79	73	56	97	34
WBGene00224625	29	21	54	1264	10	14	1160	19	137	107	162	47
WBGene00224626	317	283	850	762	160	321	3223	0	325	244	431	275
WBGene00224627	98	82	257	654	151	328	3533	0	274	208	349	90
WBGene00224628	9	10	29	92	21	41	283	19	18	7	9	14
WBGene00224629	2197	2024	5837	2389	1141	2361	3032	48	434	339	558	952
WBGene00224630	83	71	186	98	92	195	676	23	72	52	71	32
WBGene00224633	2406	1994	5969	2608	2306	4381	10974	331	1322	973	1668	2081
WBGene00224634	281	210	623	317	447	861	3131	3	416	312	506	172
WBGene00224635	19	18	70	116	191	215	142	554	5	3	4	5
WBGene00224636	8862	7392	18535	1038	3040	5990	3583	213	931	755	1274	1239
WBGene00224637	967	787	2068	651	126	326	1206	11	312	253	348	168
WBGene00224638	523	466	1449	1542	455	787	2463	54	362	278	487	329
WBGene00224639	116	111	333	1398	272	507	3681	151	709	507	873	168
WBGene00224640	1209	1137	2794	1425	2198	4647	10972	8	1568	1133	1936	1405
WBGene00224641	22	18	42	148	26	43	301	0	21	21	33	13
WBGene00224642	210	185	547	584	136	236	1541	0	178	112	217	71
WBGene00224643	362	356	917	594	278	527	2517	3	282	205	317	268
WBGene00224644	3478	3305	9075	1169	2336	4755	6685	127	1545	1176	2126	279
WBGene00224647	187	155	343	805	37	75	9871	21	1032	802	1399	115
WBGene00224648	26	15	55	156	60	123	286	13	11	5	11	6
WBGene00224649	463	434	1222	2096	426	847	9864	19	966	741	1254	494
WBGene00224650	1019	840	2231	2386	847	1607	5355	39	687	584	939	597
WBGene00224651	1459	1295	3477	2243	567	1193	3873	183	566	429	744	540
WBGene00224652	324	297	748	957	216	463	2616	132	487	362	660	202
WBGene00224653	1088	805	2321	871	791	1594	1991	204	430	345	492	687
WBGene00224655	10	19	35	105	4	19	263	0	11	9	16	1
WBGene00224656	14	8	20	28	44	90	97	18	1	1	2	0
WBGene00224657	2095	1691	4653	3195	1366	2666	18773	81	3022	2318	3972	1566
WBGene00224658	573	499	1484	296	195	299	1466	128	341	204	386	97
WBGene00224660	150	98	246	188	83	148	919	41	105	80	135	79
WBGene00224661	1235	1053	2426	834	267	533	3110	208	530	361	596	344
WBGene00224662	389	322	926	420	254	428	1005	98	113	100	125	170
WBGene00224663	35	19	77	626	18	50	736	1	242	137	296	26
WBGene00224664	40	44	108	289	48	88	692	0	65	35	81	22
WBGene00224665	369	377	1062	447	281	551	1604	79	207	177	272	133
WBGene00224666	0	1	1	8	2	1	406	0	13	10	18	0
WBGene00224667	338	296	879	568	289	511	2874	250	179	151	264	203
WBGene00224668	190	196	574	1179	95	213	2670	1	230	172	349	364
WBGene00224669	601	702	1933	971	400	737	1278	54	118	75	157	142
WBGene00224670	47	59	198	431	102	140	1129	153	76	55	110	52
WBGene00224671	128	108	317	258	56	126	2296	84	295	223	374	18
WBGene00224672	11	6	18	742	2	5	15	12	22	15	22	3
WBGene00224673	71	64	159	328	14	25	2449	37	270	202	398	10
WBGene00224674	417	326	873	1033	269	489	786	60	88	67	125	115
WBGene00224675	736	614	1473	743	238	505	2170	3	251	182	300	285
WBGene00224676	223	209	626	166	367	685	632	71	44	39	49	33
WBGene00224677	438	360	1028	749	272	511	2080	128	336	266	441	166
WBGene00224678	412	407	1136	531	201	431	1884	37	264	209	335	79
WBGene00224679	87	74	208	318	96	205	757	155	100	76	119	77
WBGene00224680	221	200	611	379	247	501	458	223	52	39	53	109
WBGene00224681	38	19	88	156	112	150	916	114	71	61	99	19
WBGene00224682	0	0	2	48	4	7	276	1	5	11	11	1
WBGene00224683	125	116	391	159	142	256	1407	11	84	74	85	110
WBGene00224684	457	422	1216	599	324	694	1713	220	248	198	310	322
WBGene00224685	652	494	1523	188	720	1415	2381	33	264	188	354	198
WBGene00224686	1219	884	2424	3196	1316	2633	7196	0	1362	955	1637	2562
WBGene00224687	1389	1232	3308	430	921	1846	2512	28	284	244	376	901
WBGene00224688	0	1	1	11	10	25	104	91	7	2	8	4
WBGene00224689	331	349	931	939	566	1157	3333	8	338	247	464	57
WBGene00224690	215	177	516	320	261	555	1097	33	77	73	117	13
WBGene00224692	24	24	71	344	18	30	2812	88	190	147	263	5
WBGene00224695	197	174	487	492	117	192	1189	149	152	94	182	209
WBGene00224696	294	245	618	347	364	596	3102	187	244	209	394	157
WBGene00224697	198	164	417	794	300	619	1594	245	218	167	311	220
WBGene00224698	711	612	1583	870	219	410	901	27	224	143	273	252
WBGene00224699	49	41	109	110	81	135	286	70	48	25	49	21
WBGene00224700	133	112	333	867	183	362	2388	2	157	126	198	125
WBGene00224701	1616	1310	3635	1873	754	1479	4011	603	549	452	765	1264
WBGene00224702	362	312	922	748	364	706	2606	0	269	202	381	234
WBGene00224704	295	214	695	492	235	454	5703	17	328	269	468	44
WBGene00224705	6	4	14	202	22	36	275	20	6	2	6	6
WBGene00224706	688	562	1663	908	375	717	3834	193	373	322	506	554
WBGene00224707	3	6	19	16	17	32	101	13	21	11	22	0
WBGene00224708	21	24	45	637	33	58	630	101	81	51	84	17
WBGene00224709	75	64	167	231	99	175	307	9	36	33	45	29
WBGene00224711	737	612	1617	727	504	876	2900	40	318	247	390	458
WBGene00224712	533	466	1152	1354	216	442	3586	30	303	206	365	572
WBGene00224713	985	737	1780	446	287	580	821	30	151	103	183	400
WBGene00224714	413	364	1069	88	48	106	468	15	26	28	41	87
WBGene00224715	865	785	2160	1026	714	1377	3194	118	323	235	432	453
WBGene00224716	221	245	730	563	224	473	2794	59	320	234	440	195
WBGene00224717	298	295	874	409	152	281	745	67	90	38	74	74
WBGene00224718	53	40	84	913	95	159	1614	7	77	66	105	28
WBGene00224719	1217	1039	2498	1032	494	987	2348	14	246	178	329	1612
WBGene00224720	309	259	788	233	147	307	540	0	91	76	133	245
WBGene00224721	168	137	395	257	163	291	311	39	35	27	48	43
WBGene00224722	146	113	362	431	30	62	3974	71	331	245	377	60
WBGene00224723	9	12	29	42	13	8	443	7	5	1	9	5
WBGene00224725	246	207	616	13	147	252	48	102	17	17	23	1
WBGene00224726	892	738	2120	559	329	705	2278	3	237	186	342	359
WBGene00224727	550	467	1252	617	600	1196	2026	22	363	311	453	128
WBGene00224728	34	31	85	30	32	76	132	85	20	9	19	11
WBGene00224729	64	52	148	186	62	90	566	26	31	31	59	21
WBGene00224730	140	102	313	519	276	494	3131	9	227	186	285	169
WBGene00224731	152	135	424	362	170	333	1739	2	137	95	151	109
WBGene00224733	93	79	178	453	204	335	2539	0	157	103	171	83
WBGene00224734	5764	4676	12519	1184	939	1899	4	14	1	3	1	12
WBGene00224735	744	702	1983	2011	601	1156	10691	4	1021	765	1345	591
WBGene00224736	115	120	316	160	74	103	621	36	22	14	43	49
WBGene00224737	1109	880	2507	940	745	1274	2289	188	387	304	513	517
WBGene00224738	1189	968	2633	688	352	609	1064	19	209	191	323	823
WBGene00224739	540	430	1187	852	121	225	3019	33	1545	1095	1912	81
WBGene00224741	286	254	756	332	224	403	3279	57	215	176	291	238
WBGene00224743	4907	3973	8871	2767	1403	2873	3550	60	1495	1154	2009	1838
WBGene00224744	3679	3049	8304	1589	1319	2644	6276	120	1091	878	1339	1796
WBGene00224745	44	33	122	332	17	54	1273	20	142	98	185	39
WBGene00224746	43	47	122	4	54	113	157	23	17	13	9	49
WBGene00224747	174	197	566	400	147	269	597	194	47	36	82	55
WBGene00224748	515	459	1420	693	361	790	1198	156	156	132	199	216
WBGene00224749	5	6	19	23	32	39	1294	117	43	39	51	14
WBGene00224750	157	156	464	382	170	340	600	19	44	39	54	126
WBGene00224751	576	484	1330	4193	749	1503	9570	2	828	609	1050	742
WBGene00224752	94	62	200	233	106	214	546	187	57	42	77	286
WBGene00224753	412	360	969	608	776	1459	4620	1	540	420	667	350
WBGene00224754	31	18	53	79	27	58	430	90	46	24	48	43
WBGene00224755	3	2	4	40	8	5	156	45	9	15	15	0
WBGene00224756	3935	3109	7233	2603	965	1811	4051	18	871	589	1041	1882
WBGene00224757	181	137	410	1190	282	482	3838	4	293	237	433	154
WBGene00224758	11	11	37	189	45	88	178	40	19	24	31	2
WBGene00224759	710	568	1485	1518	408	716	4321	61	541	353	606	226
WBGene00224760	147	134	403	333	140	240	1410	133	43	30	43	127
WBGene00224762	196	151	410	396	50	93	2153	26	443	347	521	67
WBGene00224763	411	350	1053	223	647	1147	1144	51	213	115	231	196
WBGene00224764	444	389	1082	272	119	205	1216	258	152	96	195	154
WBGene00224765	11	10	26	6	78	117	127	78	6	3	5	10
WBGene00224766	11	9	17	1077	1	5	11	0	2	1	0	16
WBGene00224767	497	444	1289	917	347	614	2533	11	236	190	289	236
WBGene00224768	5149	4365	6940	5740	104	216	9954	6	40898	28381	44065	1508
WBGene00224769	56	55	150	97	24	41	206	12	63	55	85	81
WBGene00224770	83	70	220	92	78	196	1400	1	136	87	153	62
WBGene00224771	15	16	26	46	21	35	893	1	79	61	97	29
WBGene00224772	45	46	140	366	75	120	1527	0	112	87	153	43
WBGene00224774	248	228	545	559	131	302	1635	0	208	139	241	147
WBGene00224775	802	812	2140	315	206	351	766	101	102	87	154	292
WBGene00224776	87	78	205	25	107	204	12	9	1	0	1	6
WBGene00224777	702	612	1770	1116	274	567	3811	3	477	385	638	581
WBGene00224779	176	141	433	996	383	674	4060	162	309	255	434	196
WBGene00224780	87	94	241	349	109	168	473	155	54	45	67	67
WBGene00224781	197	171	462	672	230	495	1394	122	278	204	334	145
WBGene00224782	143	141	412	1039	221	460	3535	20	373	295	523	139
WBGene00224783	114	142	339	159	65	127	763	20	60	56	101	74
WBGene00224784	6565	5473	11743	2072	2517	5101	4077	56	721	640	1060	3680
WBGene00224785	216	197	562	919	299	562	4713	70	496	423	700	119
WBGene00224786	42	35	97	308	41	64	2377	33	169	137	210	24
WBGene00224787	3	2	1	6	1	0	106	4	10	3	11	0
WBGene00224788	18	17	59	8	38	64	15	148	0	0	2	4
WBGene00224789	485	399	1204	1374	758	1469	6153	367	562	458	726	220
WBGene00224790	85	75	211	341	82	154	496	23	46	36	40	173
WBGene00224792	465	391	1056	1004	512	944	5038	36	610	461	805	363
WBGene00224793	423	321	810	1209	353	727	4414	1	604	445	684	497
WBGene00224794	85	58	138	177	36	82	1360	40	195	158	269	145
WBGene00224795	8765	6899	12462	1452	2962	5902	6620	52	1086	841	1401	1833
WBGene00224796	1709	1515	4508	1557	738	1549	12310	115	2545	2001	3407	1667
WBGene00224797	1921	1859	3873	1847	2616	5225	6745	29	551	425	702	1044
WBGene00224799	140	119	340	207	73	167	1623	30	189	122	230	68
WBGene00224800	91	56	177	243	68	135	466	0	39	19	39	16
WBGene00224801	5	7	16	0	10	21	12	27	0	0	2	4
WBGene00224802	3191	2817	7452	614	2298	4664	2332	259	284	242	394	302
WBGene00224803	84	63	200	254	105	159	350	12	57	36	43	81
WBGene00224804	5	4	3	3972	2	8	1	0	0	0	0	11
WBGene00224805	612	560	1468	962	155	296	1464	22	217	134	292	244
WBGene00224806	568	427	1216	1129	390	750	2776	84	340	276	430	382
WBGene00224807	41	21	101	286	153	307	1449	0	74	63	107	95
WBGene00224808	1891	1494	3811	1147	506	946	1765	7	372	261	451	822
WBGene00224810	467	343	821	195	150	234	2261	226	296	212	330	34
WBGene00224811	5288	4619	10511	3937	2759	5428	5577	199	1492	1049	1944	3673
WBGene00224813	62	50	144	4	99	206	31	25	1	0	0	1
WBGene00224815	31	30	62	2	15	38	0	13	0	0	0	0
WBGene00224816	116	108	288	261	47	88	445	119	28	20	37	18
WBGene00224817	0	3	4	14	6	9	99	10	2	0	5	1
WBGene00224818	314	306	841	1448	436	785	2587	537	266	203	368	135
WBGene00224819	8	11	20	1962	5	7	6	5	1	2	3	7
WBGene00224820	34	9	30	7	10	24	9	4	4	2	4	2
WBGene00224821	242	216	542	471	244	484	1018	30	161	116	187	12
WBGene00224822	285	222	640	778	242	423	3120	27	884	685	1158	150
WBGene00224823	3	1	1	6	0	5	275	0	6	3	13	0
WBGene00224824	10	8	23	149	34	107	672	19	36	27	60	11
WBGene00224825	1658	1373	3923	916	377	735	2392	39	515	368	643	590
WBGene00224826	1639	1658	3406	673	548	1152	1892	231	371	251	482	826
WBGene00224827	94	107	330	272	59	122	1187	26	66	42	83	50
WBGene00224828	287	193	591	1231	393	727	3259	364	511	392	699	188
WBGene00224829	23	21	52	203	25	61	400	0	70	52	83	16
WBGene00224831	302	247	799	2410	370	702	7939	1	502	421	718	144
WBGene00224832	30	27	79	61	29	52	239	3	18	18	16	24
WBGene00224833	2780	2324	6354	5011	1684	3401	7457	184	1165	863	1509	1176
WBGene00224836	1526	1312	3312	1468	801	1621	1727	141	472	358	556	1111
WBGene00224838	187	170	425	652	99	154	860	13	126	106	149	58
WBGene00224839	1479	1202	3405	520	1333	2682	2204	20	128	116	176	125
WBGene00224841	231	178	441	950	128	244	5729	1	453	359	555	247
WBGene00224842	143	122	296	483	94	185	1168	0	88	60	102	75
WBGene00224843	14	10	35	29	12	29	1523	75	125	86	168	61
WBGene00224844	0	0	0	0	0	1	9	0	0	1	0	0
WBGene00224845	128	108	311	689	101	206	2140	7	185	137	239	92
WBGene00224846	13	3	32	2	8	21	49	2	1	0	2	2
WBGene00224847	77	46	160	570	126	226	1689	3	142	112	204	60
WBGene00224848	714	570	1676	1278	549	1086	2666	37	422	345	610	486
WBGene00224849	225	210	670	157	121	226	206	18	105	73	138	37
WBGene00224850	22	22	51	35	37	67	208	5	43	39	55	4
WBGene00224851	1292	1107	2890	1357	541	1040	5190	76	1000	758	1384	586
WBGene00224852	17	19	42	153	46	102	410	0	55	33	69	28
WBGene00224853	81	69	174	18	165	273	454	9	8	3	6	33
WBGene00224854	320	277	697	976	158	279	399	177	44	45	56	86
WBGene00224855	527	443	1196	1594	417	792	2432	6	262	214	374	687
WBGene00224856	295	295	800	492	223	489	927	47	113	89	117	155
WBGene00224857	302	257	727	1047	218	444	467	22	171	149	205	30
WBGene00224858	233	227	668	299	126	222	878	7	102	76	127	121
WBGene00224859	106	79	252	131	42	65	343	0	38	34	58	15
WBGene00224860	29	36	79	149	62	128	444	1	28	13	24	34
WBGene00224861	14	13	39	54	18	36	596	0	81	51	102	2
WBGene00224862	72	51	155	372	106	209	984	65	82	86	133	68
WBGene00224863	29	21	48	259	70	153	1590	39	243	203	307	34
WBGene00224864	31	24	98	179	159	220	950	268	76	65	79	45
WBGene00224865	26	26	62	167	40	77	617	25	18	17	26	12
WBGene00224866	720	625	749	3071	71	128	50261	8	73529	44822	70180	38
WBGene00224867	4854	4173	10649	2580	2646	5328	6497	44	1477	1102	1887	1824
WBGene00224868	365	314	909	393	252	557	1558	40	156	98	177	165
WBGene00224869	309	286	852	622	313	545	2027	65	240	151	316	146
WBGene00224870	17	11	33	98	35	44	1418	237	125	90	152	14
WBGene00224871	767	668	1973	754	579	1186	1898	98	263	218	344	324
WBGene00224872	31	27	87	234	65	100	911	2	88	73	102	27
WBGene00224873	0	0	1	10	1	0	36	0	2	0	0	2
WBGene00224874	3	6	15	32	9	28	57	8	8	5	9	5
WBGene00224875	890	750	2281	502	438	920	1221	16	155	91	159	327
WBGene00224877	163	124	329	32	3	5	48	26	0	1	1	5
WBGene00224878	91	101	286	170	92	161	1066	34	138	89	147	46
WBGene00224879	796	495	1100	953	100	218	3265	8	773	511	914	379
WBGene00224881	56	42	95	8	98	198	3	0	0	0	0	1
WBGene00224882	2345	1868	5306	930	1345	2560	1708	17	295	185	346	961
WBGene00224883	352	322	865	193	244	519	2450	80	474	387	626	345
WBGene00224884	3	1	6	182	5	7	829	0	31	16	40	1
WBGene00224885	894	698	1767	638	305	605	3484	110	401	312	535	471
WBGene00224886	294	195	601	775	116	251	849	94	99	74	97	130
WBGene00224887	111	90	268	264	110	195	5054	306	127	109	179	156
WBGene00224888	115	108	308	75	81	119	595	1	56	40	51	66
WBGene00224889	451	364	1020	1788	686	1385	5589	33	717	577	1025	681
WBGene00224890	507	383	911	671	512	983	1980	64	270	238	349	549
WBGene00224891	2066	1879	5281	3099	1452	2732	22319	46	3431	2695	4429	747
WBGene00224892	1411	1262	3246	1556	779	1546	2262	14	439	296	497	573
WBGene00224893	82	71	241	931	255	532	7194	57	701	527	894	55
WBGene00224894	1	0	1	3	7	11	10	85	0	0	0	1
WBGene00224895	7	6	51	206	2	10	4108	55	79	52	90	32
WBGene00224896	1	1	3	12	13	19	388	161	2	4	4	4
WBGene00224897	159	125	363	394	215	424	1041	0	231	180	287	218
WBGene00224898	211	163	384	564	152	257	2296	130	310	235	396	125
WBGene00224899	28	30	62	139	44	90	491	105	32	25	49	38
WBGene00224900	86	57	161	33	32	62	1123	0	82	76	133	53
WBGene00224901	27	20	67	166	71	119	671	170	46	31	47	25
WBGene00224902	1678	1228	3297	875	484	893	2519	43	447	354	594	472
WBGene00224903	22	21	82	382	61	122	342	51	16	11	11	163
WBGene00224904	67	63	151	463	338	647	3256	76	204	165	230	98
WBGene00224905	380	251	776	1833	371	792	4831	101	544	373	694	134
WBGene00224906	1705	1718	4998	1088	388	812	3026	87	299	274	473	777
WBGene00224907	28	19	55	3	6	16	38	0	10	4	6	9
WBGene00224908	101	86	272	142	139	246	1970	12	121	125	204	24
WBGene00224909	365	328	861	2430	327	613	2143	80	416	324	524	271
WBGene00224910	466	373	1162	387	189	337	1473	18	201	132	230	218
WBGene00224911	13	3	15	166	7	20	4126	29	207	178	314	4
WBGene00224912	136	114	318	475	22	47	2568	38	43	50	75	24
WBGene00224913	1526	1372	3952	414	455	893	1497	106	171	161	203	521
WBGene00224916	317	336	901	733	273	477	2757	39	209	191	282	86
WBGene00224917	110	99	313	310	14	39	2658	1	255	176	334	73
WBGene00224918	0	0	2	0	11	17	273	27	1	1	2	0
WBGene00224919	3421	2742	7036	3309	1133	2255	4359	320	1183	970	1617	1255
WBGene00224920	3995	3383	9422	3878	2035	3960	11775	105	1613	1217	2131	2189
WBGene00224921	156	119	372	251	99	216	370	1	17	16	27	29
WBGene00224922	1844	1515	4236	2706	776	1573	2824	207	395	328	526	1075
WBGene00224923	2188	1767	4235	2809	797	1604	3864	58	715	540	855	963
WBGene00224924	69	67	138	488	132	232	2128	121	169	141	244	58
WBGene00224925	28	33	75	421	62	119	742	36	61	55	95	23
WBGene00224926	17	18	67	323	73	133	781	81	55	45	82	26
WBGene00224927	38	25	97	133	52	90	751	1	57	49	99	34
WBGene00224928	262	216	626	735	454	957	3624	18	472	335	626	195
WBGene00224929	132	114	294	126	42	86	293	51	28	22	42	32
WBGene00224930	190	148	398	203	212	408	1978	18	151	113	209	86
WBGene00224931	834	757	1951	884	377	689	5302	13	964	727	1271	331
WBGene00224932	2	2	9	45	12	18	818	46	51	33	61	4
WBGene00224935	156	159	459	497	155	287	896	13	173	114	190	151
WBGene00224937	256	189	479	458	215	408	1752	6	245	190	286	149
WBGene00224938	730	636	1767	534	124	235	5657	4	761	579	1007	59
WBGene00224939	668	607	1480	3717	105	214	10603	118	1724	1236	2170	126
WBGene00224940	371	317	879	790	365	682	1536	321	209	177	270	255
WBGene00224941	1032	873	2525	1135	595	1212	3359	19	303	239	415	732
WBGene00224942	162	130	382	272	86	181	1210	7	99	86	135	68
WBGene00224943	2037	1813	4933	1601	563	1043	1875	12	314	231	383	888
WBGene00224944	1644	1493	4372	281	411	763	1323	48	234	206	331	381
WBGene00224945	319	273	784	399	372	780	1834	213	175	134	225	166
WBGene00224946	819	617	1593	2758	706	1461	3396	49	657	552	913	974
WBGene00224947	470	458	1179	470	371	653	3713	102	197	160	243	40
WBGene00224948	429	410	1204	737	159	267	2538	6	222	186	297	75
WBGene00224949	307	312	855	410	330	600	2356	9	208	142	284	158
WBGene00224950	3	3	10	7	34	43	213	24	8	2	3	3
WBGene00224951	162	124	373	122	325	620	2920	20	570	414	664	132
WBGene00224952	721	636	1930	1043	497	998	2331	29	273	245	386	750
WBGene00224953	1144	942	2735	1282	850	1602	3869	326	684	509	889	717
WBGene00224955	386	306	1024	219	254	478	1393	21	153	136	204	207
WBGene00224956	340	288	789	879	264	501	2824	32	310	260	393	123
WBGene00224957	574	500	1551	466	780	1434	2800	4	210	147	230	136
WBGene00224958	3126	2646	7266	3232	2274	4595	6286	16	1517	1145	1993	1464
WBGene00224959	830	838	2449	595	693	1320	2624	16	274	190	346	580
WBGene00224960	79	41	122	72	227	399	62	0	5	4	8	2
WBGene00224961	87	97	257	459	53	159	1442	0	105	49	121	68
WBGene00224962	48	62	153	372	65	121	637	7	61	26	60	33
WBGene00224963	239	172	528	164	80	174	613	23	56	44	66	79
WBGene00224964	602	581	1745	737	375	680	1466	182	169	140	248	321
WBGene00224965	1501	1270	3583	3963	1556	3111	7216	5	1384	1159	1938	1863
WBGene00224966	26	16	61	170	21	54	397	2	34	27	42	29
WBGene00224967	262	227	718	470	223	393	2392	0	229	201	315	129
WBGene00224968	268	218	690	401	144	301	352	243	57	36	70	119
WBGene00224969	70	45	184	378	184	368	771	54	120	97	157	63
WBGene00224970	116	119	330	1890	33	41	6803	7	951	721	1240	50
WBGene00224971	833	682	1942	580	284	567	2069	49	276	190	373	359
WBGene00224972	99	68	203	1687	76	155	11019	19	1158	892	1524	69
WBGene00224973	33	19	57	41	55	93	1237	53	99	82	129	28
WBGene00224974	47	58	172	350	4	6	1798	0	344	262	458	2
WBGene00224975	471	422	1080	290	386	764	2611	7	284	241	429	232
WBGene00224976	118	100	223	27	281	521	5529	213	241	194	283	1
WBGene00224977	1763	1580	3972	772	899	1892	1757	170	375	309	565	454
WBGene00224978	1	0	0	4	4	7	23	13	0	0	0	3
